event_name,stage,gender,venue,participant_code,participant_name,participant_country_code,position,result,result_type
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1892453,MYSLYVCUK Volodymyr,CZE,10,73.84,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1933249,KEHR Gabriel,CHI,11,72.31,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1921075,RABA Daniel,HUN,12,72.29,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1535202,del REAL Diego,MEX,13,72.1,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1537531,GOMEZ Joaquin,ARG,14,72.1,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1537144,VEGA Jerome,PUR,15,71.61,DISTANCE
Men's Hammer Throw,Qualification - Group B,M,Stade de France,1566250,BALTACI Ozkan,TUR,16,71.4,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1974131,HAMILTON Rowan,CAN,1,77.78,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1571563,KOKHAN Mykhaylo,UKR,2,77.42,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1910672,CHAUSSINAND Yann,FRA,3,76.86,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1878374,MARDAL Thomas,NOR,4,76.78,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1573157,NOWICKI Wojciech,POL,5,76.32,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1569324,CARLSSON Ragnar,SWE,6,73.96,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1922208,GREGURIC Matija,CRO,7,73.69,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1887971,MARGHIEV Serghei,MDA,8,73.46,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1919102,WANG Qi,CHN,9,72.52,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1933257,MANSILLA Humberto,CHI,10,71.83,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1928782,VARGA Donat,HUN,11,71.65,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1920130,KLOSE Soeren,GER,12,71.2,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1961207,ANASTASAKIS Michail,GRE,13,70.14,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1910483,ELGAMEL Mostafa,EGY,14,70.09,DISTANCE
Men's Hammer Throw,Qualification - Group A,M,Stade de France,1892106,HAJEK Patrik,CZE,15,68.8,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1974151,KATZBERG Ethan,CAN,1,84.12,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1916814,HALASZ Bence,HUN,2,79.97,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1571563,KOKHAN Mykhaylo,UKR,3,79.39,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1878346,HENRIKSEN Eivind,NOR,4,79.18,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1573083,FAJDEK Pawel,POL,5,78.8,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1965933,WINKLER Rudy,USA,6,77.92,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1573157,NOWICKI Wojciech,POL,7,77.42,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1910672,CHAUSSINAND Yann,FRA,8,77.38,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1974131,HAMILTON Rowan,CAN,9,76.59,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1920134,HUMMEL Merlin,GER,10,76.03,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1878374,MARDAL Thomas,NOR,11,74.25,DISTANCE
Men's Hammer Throw,Final,M,Stade de France,1961205,FRANTZESKAKIS Christos,GRE,12,73.34,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1965306,McEWEN Shelby,USA,1,2.27,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1566681,BARSHIM Mutaz Essa,QAT,2,2.27,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1902674,WOO Sanghyeok,KOR,2,2.27,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1919789,AKAMATSU Ryoichi,JPN,4,2.27,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1552383,SOTTILE Stefano,ITA,5,2.24,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1981090,RAATS Brian,RSA,6,2.24,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1892156,STEFELA Jan,CZE,6,2.24,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1563250,ZAYAS Luis Enrique,CUB,8,2.24,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1537168,CASTRO RIVERA Luis,PUR,9,2.2,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1536494,RIVERA Edgar,MEX,9,2.2,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1920843,WANG Zhen,CHN,11,2.2,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1566056,ACET Alperen,TUR,12,2.2,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1571517,LAVSKYY Vladyslav,UKR,13,2.15,DISTANCE
Men's High Jump,Qualification - Group A,M,Stade de France,1965947,TURNER Vernon,USA,14,2.15,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1926713,KERR Hamish,NZL,1,2.27,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1552385,TAMBERI Gianmarco,ITA,2,2.24,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1900913,BECKFORD Romaine,JAM,3,2.24,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1571570,DOROSHCHUK Oleh,UKR,4,2.24,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1905279,IVANOV Tihomir,BUL,5,2.24,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1939733,STARC Brandon,AUS,6,2.24,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1951961,FERREIRA Fernando,BRA,7,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1535199,PORTILLO Erick,MEX,7,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1895560,CARMOY Thomas,BEL,9,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1960977,HARRISON Juvaughn,USA,9,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1939872,REATH Yual,AUS,11,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1921619,SHINNO Tomohiro,JPN,11,2.2,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1544327,KUSHARE Sarvesh Anil,IND,13,2.15,DISTANCE
Men's High Jump,Qualification - Group B,M,Stade de France,1939798,BADEN Joel,AUS,14,2.15,DISTANCE
Men's High Jump,Final,M,Stade de France,1926713,KERR Hamish,NZL,1,2.36,DISTANCE
Men's High Jump,Final,M,Stade de France,1965306,McEWEN Shelby,USA,2,2.36,DISTANCE
Men's High Jump,Final,M,Stade de France,1566681,BARSHIM Mutaz Essa,QAT,3,2.34,DISTANCE
Men's High Jump,Final,M,Stade de France,1552383,SOTTILE Stefano,ITA,4,2.34,DISTANCE
Men's High Jump,Final,M,Stade de France,1919789,AKAMATSU Ryoichi,JPN,5,2.31,DISTANCE
Men's High Jump,Final,M,Stade de France,1571570,DOROSHCHUK Oleh,UKR,6,2.31,DISTANCE
Men's High Jump,Final,M,Stade de France,1902674,WOO Sanghyeok,KOR,7,2.27,DISTANCE
Men's High Jump,Final,M,Stade de France,1905279,IVANOV Tihomir,BUL,8,2.27,DISTANCE
Men's High Jump,Final,M,Stade de France,1892156,STEFELA Jan,CZE,9,2.22,DISTANCE
Men's High Jump,Final,M,Stade de France,1900913,BECKFORD Romaine,JAM,10,2.22,DISTANCE
Men's High Jump,Final,M,Stade de France,1552385,TAMBERI Gianmarco,ITA,11,2.22,DISTANCE
Men's High Jump,Final,M,Stade de France,1981090,RAATS Brian,RSA,12,2.17,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1550250,CHOPRA Neeraj,IND,1,89.34,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1573418,PETERS Anderson,GRN,2,88.63,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1878563,NADEEM Arshad,PAK,3,86.59,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1952047,da SILVA Luiz Mauricio,BRA,4,85.91,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1887993,MARDARE Andrian,MDA,5,84.13,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1904295,ETELATALO Lassi,FIN,6,82.91,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1573126,KRUKOWSKI Marcin,POL,7,82.34,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1571554,FELFNER Artur,UKR,8,81.84,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1939739,McENTYRE Cameron,AUS,9,81.18,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1895573,HERMAN Timothy,BEL,10,79.42,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1922706,MATUSEVICIUS Edis,LTU,11,79.4,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1920326,DEHNING Max,GER,12,79.24,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1572993,MRZYGLOD Cyprian,POL,13,78.5,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1977075,NNAMDI Chinecherem,NGR,14,77.53,DISTANCE
Men's Javelin Throw,Qualification - Group B,M,Stade de France,1910505,MAHMOUD Moustafa,EGY,15,74.87,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1920236,WEBER Julian,GER,1,87.76,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1959716,YEGO Julius,KEN,2,85.97,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1892168,VADLEJCH Jakub,CZE,3,85.63,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1904314,KERANEN Toni,FIN,4,85.27,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1904302,HELANDER Oliver,FIN,5,83.81,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1911652,WALCOTT Keshorn,TTO,6,83.02,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1919803,DEAN Roderick Genki,JPN,7,82.48,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1539008,NOVAC Alexandru Mihaita,ROU,8,81.08,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1544388,JENA Kishore,IND,9,80.73,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1952127,RODRIGUES Pedro Henrique,BRA,10,79.46,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1948119,GAILUMS Patriks,LAT,11,77.26,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1573020,WEGNER Dawid,POL,12,76.89,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1965849,THOMPSON Curtis,USA,13,76.79,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1938770,RAMOS Leandro,POR,14,75.73,DISTANCE
Men's Javelin Throw,Qualification - Group A,M,Stade de France,1910248,ABDELRAHMAN Ihab,EGY,15,72.98,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1878563,NADEEM Arshad,PAK,1,92.97,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1550250,CHOPRA Neeraj,IND,2,89.45,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1573418,PETERS Anderson,GRN,3,88.54,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1892168,VADLEJCH Jakub,CZE,4,88.5,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1959716,YEGO Julius,KEN,5,87.72,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1920236,WEBER Julian,GER,6,87.4,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1911652,WALCOTT Keshorn,TTO,7,86.16,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1904295,ETELATALO Lassi,FIN,8,84.58,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1904302,HELANDER Oliver,FIN,9,82.68,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1904314,KERANEN Toni,FIN,10,80.92,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1952047,da SILVA Luiz Mauricio,BRA,11,80.67,DISTANCE
Men's Javelin Throw,Final,M,Stade de France,1887993,MARDARE Andrian,MDA,12,80.1,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1961246,TENTOGLOU Miltiadis,GRE,1,8.32,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1552378,FURLANI Mattia,ITA,2,8.01,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1924416,FINCHAM-DUKES Jacob,GBR,3,7.96,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1913105,McLEOD Carey,JAM,4,7.9,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1920314,BATZ Simon,GER,5,7.9,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1912256,LASA Emiliano,URU,6,7.87,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1905182,SARABOYUKOV Bozhidar,BUL,7,7.87,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,4979563,DAVIS Jeremiah,USA,8,7.83,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1919826,HASHIOKA Yuki,JPN,9,7.81,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1896903,ANVAROV Anvar,UZB,10,7.77,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1981073,van VUUREN Jovan,RSA,11,7.7,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1920828,SHI Yuhao,CHN,12,7.68,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1563243,PARADA Alejandro,CUB,13,7.62,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1939816,ADCOCK Liam,AUS,14,7.56,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1894570,ALSALAMI Mohammad Amin,EOR,15,7.24,DISTANCE
Men's Long Jump,Qualification - Group A,M,Stade de France,1892133,MEINDLSCHMID Petr,CZE,16,6.97,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1892118,JUSKA Radek,CZE,1,8.15,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1926736,WANG Jianan,CHN,2,8.12,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1976506,EHAMMER Simon,SUI,3,8.09,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1922341,PRAVDICA Filip,CRO,4,8.04,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1938899,PINNOCK Wayne,JAM,5,7.96,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1920830,ZHANG Mingkun,CHN,6,7.92,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1543470,DALMERO Arnovis,COL,7,7.92,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1569337,MONTLER Thobias,SWE,8,7.82,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1939749,MITREVSKI Christopher,AUS,9,7.79,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1566472,GAYLE Tajay,JAM,10,7.78,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1960664,CLEMONS Malcolm,USA,11,7.72,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1565505,LIN Yu-Tang,TPE,12,7.7,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1563503,ALDRIN Jeswin,IND,13,7.61,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1910661,CAMPAGNE Tom,FRA,14,7.51,DISTANCE
Men's Long Jump,Qualification - Group B,M,Stade de France,1981081,JOHNSON Cheswill,RSA,15,4.49,DISTANCE
Men's Long Jump,Final,M,Stade de France,1961246,TENTOGLOU Miltiadis,GRE,1,8.48,DISTANCE
Men's Long Jump,Final,M,Stade de France,1938899,PINNOCK Wayne,JAM,2,8.36,DISTANCE
Men's Long Jump,Final,M,Stade de France,1552378,FURLANI Mattia,ITA,3,8.34,DISTANCE
Men's Long Jump,Final,M,Stade de France,1976506,EHAMMER Simon,SUI,4,8.2,DISTANCE
Men's Long Jump,Final,M,Stade de France,1924416,FINCHAM-DUKES Jacob,GBR,5,8.14,DISTANCE
Men's Long Jump,Final,M,Stade de France,1920314,BATZ Simon,GER,6,8.07,DISTANCE
Men's Long Jump,Final,M,Stade de France,1920830,ZHANG Mingkun,CHN,7,8.07,DISTANCE
Men's Long Jump,Final,M,Stade de France,1926736,WANG Jianan,CHN,8,8.03,DISTANCE
Men's Long Jump,Final,M,Stade de France,1922341,PRAVDICA Filip,CRO,9,7.9,DISTANCE
Men's Long Jump,Final,M,Stade de France,1892118,JUSKA Radek,CZE,10,7.83,DISTANCE
Men's Long Jump,Final,M,Stade de France,1543470,DALMERO Arnovis,COL,11,7.83,DISTANCE
Men's Long Jump,Final,M,Stade de France,1913105,McLEOD Carey,JAM,12,7.82,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1569203,DUPLANTIS Armand,SWE,1,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1878360,GUTTORMSEN Sondre,NOR,1,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1961218,KARALIS Emmanouil,GRE,1,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1566152,SASMA Ersu,TUR,1,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1972277,VLOON Menno,NED,5,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1978055,OBIENA Ernest John,PHI,6,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1960178,KENDRICKS Sam,USA,7,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1920162,LITA BAEHRE Bo Kanda,GER,8,5.75,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1939809,MARSCHALL Kurtis,AUS,9,5.7,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1948124,KREISS Valters,LAT,9,5.7,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1910681,COLLET Thibaut,FRA,11,5.7,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1910615,AMMIRATI Anthony,FRA,12,5.6,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1878359,GUTTORMSEN Simen,NOR,12,5.6,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1573173,SOBERA Robert,POL,12,5.6,DISTANCE
Men's Pole Vault,Qualification - Group A,M,Stade de France,1965894,WOOTEN Jacob,USA,15,5.6,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1920246,ZERNIKEL Oleg,GER,1,5.75,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1920839,HUANG Bokai,CHN,2,5.75,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1552384,STECCHI Claudio Michel,ITA,3,5.7,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1895559,BROEDERS Ben,BEL,4,5.6,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1573134,LISEK Piotr,POL,4,5.6,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1892110,HOLY David,CZE,6,5.6,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1920838,YAO Jie,CHN,6,5.6,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1920301,BLECH Torben,GER,8,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1910732,EMIG Robin,FRA,8,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1892147,SCERBA Matej,CZE,8,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1938764,BUARO Pedro,POR,11,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1965211,NILSEN Christopher,USA,11,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1920840,ZHONG Tao,CHN,11,5.4,DISTANCE
Men's Pole Vault,Qualification - Group B,M,Stade de France,1904325,KUJANPAA Urho,FIN,14,5.4,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1569203,DUPLANTIS Armand,SWE,1,6.25,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1960178,KENDRICKS Sam,USA,2,5.95,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1961218,KARALIS Emmanouil,GRE,3,5.9,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1978055,OBIENA Ernest John,PHI,4,5.9,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1566152,SASMA Ersu,TUR,5,5.85,DISTANCE
Men's Pole Vault,Final,M,Stade de France,1939809,MARSCHALL Kurtis,AUS,6,5.85,DISTANCE
